Date,NIFTYFIFTY,ADANIPORTS,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BPCL,BHARTIARTL,BRITANNIA,CIPLA,COALINDIA,DIVISLAB,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDUNILVR,HDFC,ICICIBANK,ITC,IOC,INDUSINDBK,INFY,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NTPC,NESTLEIND,ONGC,POWERGRID,RELIANCE,SBILIFE,SHREECEM,SBIN,SUNPHARMA,TCS,TATACONSUM,TATAMOTORS,TATASTEEL,TECHM,TITAN,UPL,ULTRACEMCO,WIPRO
2020-09-22,11153.65,332.30000000000001,1937.5,412,2985.8499999999999,3303,5682.3000000000002,392.14999999999998,470.94999999999999,3588,777.64999999999998,119.55,3236.5999999999999,5167.9499999999998,2064.3499999999999,729.10000000000002,821,1035.4000000000001,579.39999999999998,3000.1500000000001,163.44999999999999,2026.8,1674.8499999999999,354.39999999999998,174.19999999999999,76.150000000000006,544,1007.5,271.89999999999998,1270.55,856.5,615.79999999999995,6440.5500000000002,87.700000000000003,15199.25,69.5,168.80000000000001,2211.1500000000001,831.85000000000002,18982.450000000001,186.19999999999999,508.85000000000002,2522.9499999999998,504.39999999999998,133.09999999999999,374.14999999999998,800.45000000000005,1104.45,529.14999999999998,3883.1500000000001,312.25
2020-09-23,11131.85,324.60000000000002,1946.55,419.75,2986.1999999999998,3243.8499999999999,5646.6499999999996,387.64999999999998,433.80000000000001,3624.9000000000001,767.39999999999998,121.05,3147.5500000000002,5107.75,2076.8000000000002,718.39999999999998,814.10000000000002,1047.25,580.25,2956.75,165.44999999999999,2052.5500000000002,1667.0999999999999,351.85000000000002,172.5,75.950000000000003,528.04999999999995,1019.75,268.19999999999999,1275.4000000000001,860.60000000000002,612.60000000000002,6501.3000000000002,85.099999999999994,15366.049999999999,67.650000000000006,163.90000000000001,2230.8000000000002,833,18951.849999999999,183.80000000000001,502.89999999999998,2467.4499999999998,493.55000000000001,131.40000000000001,361.30000000000001,793.04999999999995,1117.2,532.39999999999998,3869.1500000000001,314.85000000000002
2020-09-24,10805.549999999999,313.75,1918.3499999999999,402.44999999999999,2931.8499999999999,3028.9000000000001,5425.6999999999998,377.25,419.30000000000001,3612.75,733.45000000000005,115.7,3020.4499999999998,5027.3999999999996,2034.45,679.70000000000005,788.29999999999995,1030.4000000000001,577.64999999999998,2918.3000000000002,159.09999999999999,2060.9000000000001,1636.8499999999999,335.69999999999999,166.55000000000001,72,490.25,975.39999999999998,258.55000000000001,1246.0999999999999,850.70000000000005,575.10000000000002,6297.6999999999998,82.650000000000006,15258.85,66.650000000000006,159.34999999999999,2181.1999999999998,804.39999999999998,18341.950000000001,176.34999999999999,485.80000000000001,2332.25,488.64999999999998,122.8,343.89999999999998,751.85000000000002,1096.1500000000001,505.14999999999998,3777.8000000000002,304.69999999999999
2020-09-25,11050.25,326.14999999999998,1925.5999999999999,415.05000000000001,2957.4000000000001,3138.9499999999998,5803.3000000000002,375.75,439.64999999999998,3686.4000000000001,770.10000000000002,117.09999999999999,3060.75,5112.1999999999998,2117.5,708.14999999999998,827.70000000000005,1044,577.5,3002,162.05000000000001,2079.0500000000002,1652,348.64999999999998,170.75,74.099999999999994,514.85000000000002,1011.45,268.35000000000002,1253.05,889.25,592.29999999999995,6497.6999999999998,84.799999999999997,15736.799999999999,68.900000000000006,160.75,2201.6999999999998,797.04999999999995,19008.450000000001,182.19999999999999,489.64999999999998,2422.3000000000002,509.80000000000001,127.25,352.10000000000002,772.35000000000002,1109.3499999999999,504.64999999999998,3858.5,313.89999999999998
2020-09-28,11227.549999999999,339.55000000000001,1945.5999999999999,439.25,2966.3499999999999,3335.1500000000001,5985.9499999999998,385.14999999999998,443.64999999999998,3737.3499999999999,774.79999999999995,120,3097.1500000000001,5129.8500000000004,2180.9499999999998,734.20000000000005,835.25,1054.2,581.20000000000005,3088.9000000000001,167.69999999999999,2063.3000000000002,1681.45,363,173.30000000000001,75.650000000000006,555.10000000000002,1010.4,277,1278.7,902.85000000000002,615.25,6703,87.5,15719.799999999999,71.849999999999994,168.15000000000001,2216.25,813,19533.150000000001,187.25,510.10000000000002,2426.3000000000002,517,132.84999999999999,361,779.39999999999998,1138.75,509.80000000000001,3922,311.55000000000001
2020-09-29,11222.4,341,1959.95,426.85000000000002,2897.5,3294.75,5876.6999999999998,386.55000000000001,435.60000000000002,3736.8499999999999,762.35000000000002,117.65000000000001,3061.9000000000001,5084.1999999999998,2198.5,721.45000000000005,812.75,1062.55,570.79999999999995,3174.9499999999998,176.40000000000001,2033.2,1713.0999999999999,357.05000000000001,169.40000000000001,74.849999999999994,536.25,1009,284.10000000000002,1263.25,895.45000000000005,613.20000000000005,6742.75,85.150000000000006,15620.85,69.150000000000006,163.30000000000001,2245.0500000000002,809.10000000000002,19834.650000000001,185.05000000000001,506.14999999999998,2488.4000000000001,503.25,131.69999999999999,370.05000000000001,768.14999999999998,1167.3,493.10000000000002,4062.0999999999999,311.5
2020-09-30,11247.549999999999,341.75,1986.4000000000001,424.64999999999998,2881.0999999999999,3278.5999999999999,5852.3500000000004,353.05000000000001,420.94999999999999,3798.1500000000001,774.70000000000005,116,3047.9499999999998,5187.8000000000002,2202.8000000000002,744.20000000000005,811.60000000000002,1078.5999999999999,559.39999999999998,3147.3000000000002,175.25,2068.25,1740.05,354.75,171.69999999999999,73.900000000000006,527.39999999999998,1008.25,277.75,1268.2,901.60000000000002,607.89999999999998,6743.4499999999998,85.099999999999994,15918.65,69.25,162.44999999999999,2234.3499999999999,811.45000000000005,20256.950000000001,185.40000000000001,500.44999999999999,2492.3000000000002,499.94999999999999,133.30000000000001,359.75,791.75,1201.3499999999999,502.89999999999998,4049.5500000000002,313.55000000000001
2020-10-01,11416.950000000001,353.30000000000001,2040.45,443.69999999999999,2985.4000000000001,3442.8000000000002,6053.6000000000004,353.30000000000001,432.35000000000002,3808.5999999999999,773,117.25,3064.9000000000001,5112.0500000000002,2197.6500000000001,754.54999999999995,812.95000000000005,1106.95,569.20000000000005,3151.4499999999998,174.09999999999999,2095,1790.6500000000001,369.19999999999999,170.84999999999999,74.099999999999994,592.20000000000005,1017.65,282.05000000000001,1305.05,902.79999999999995,610.14999999999998,6796.3000000000002,84.900000000000006,16000.5,69.150000000000006,164.59999999999999,2225.25,818.89999999999998,20611,190.30000000000001,506.89999999999998,2523.4499999999998,509.10000000000002,133.5,364.94999999999999,822.5,1198.6500000000001,505.64999999999998,4097.75,313.05000000000001
2020-10-05,11503.35,350.35000000000002,2028,444.14999999999998,2952.3000000000002,3382.9000000000001,5881.1499999999996,354.14999999999998,424.44999999999999,3830.4499999999998,778.64999999999998,118.40000000000001,3126.1999999999998,5159.5,2210.1500000000001,750.14999999999998,824.20000000000005,1114.3499999999999,574.75,3129.1999999999998,179.05000000000001,2111.0500000000002,1785.0999999999999,373.10000000000002,169.25,75.549999999999997,601.54999999999995,1048.7,290.10000000000002,1314.5999999999999,896.95000000000005,607,6818.8500000000004,84.450000000000003,16033.15,69.200000000000003,162.84999999999999,2212.1999999999998,824.95000000000005,20131.799999999999,188.75,523.10000000000002,2705.8000000000002,503.55000000000001,133.90000000000001,382.30000000000001,841.25,1194.3499999999999,507.10000000000002,4047.1500000000001,333.94999999999999
2020-10-06,11662.4,362.89999999999998,2090,449.64999999999998,2972.25,3474.3000000000002,5995.3999999999996,352.05000000000001,426.75,3765.8499999999999,780.35000000000002,116.8,3162.5999999999999,5136.5,2197.5999999999999,757.70000000000005,829.14999999999998,1144.0999999999999,582.04999999999995,3136.3499999999999,176.90000000000001,2115.9000000000001,1934.4000000000001,380.60000000000002,169.90000000000001,75.349999999999994,622.79999999999995,1055.75,291.35000000000002,1338.25,892.60000000000002,627.39999999999998,6892.3999999999996,84.150000000000006,15876.85,69.349999999999994,163.19999999999999,2210.3499999999999,830.04999999999995,20296.950000000001,191.59999999999999,521.04999999999995,2714.3000000000002,505.60000000000002,144.75,377.39999999999998,847.39999999999998,1199.95,509.55000000000001,4136.1000000000004,330.05000000000001
2020-10-07,11738.85,360.64999999999998,2105,453.10000000000002,3077.4000000000001,3331.1500000000001,5905.25,342.25,422.44999999999999,3785.9499999999998,773.60000000000002,114.45,3181.9000000000001,5104.9499999999998,2238,759.64999999999998,828.04999999999995,1162.25,578.95000000000005,3233.6500000000001,172.84999999999999,2139.3499999999999,1948.75,382.64999999999998,169.5,75.200000000000003,619.10000000000002,1066.55,291.44999999999999,1324.7,887.89999999999998,631.60000000000002,7046.8999999999996,82.799999999999997,16114.4,70.5,159.59999999999999,2257.5,827.95000000000005,20712.5,190.69999999999999,511.75,2735.9499999999998,505.05000000000001,141,371.10000000000002,846.35000000000002,1254,510.85000000000002,4213.3500000000004,335.30000000000001
2020-10-08,11834.6,359.75,2088.6500000000001,451.89999999999998,3074.5500000000002,3326.4499999999998,5871.9499999999998,340.05000000000001,424.44999999999999,3794.6999999999998,811.45000000000005,113.3,3231.4499999999998,5194.3999999999996,2208.8000000000002,770.35000000000002,849.54999999999995,1191.8,583.14999999999998,3279.1500000000001,174.25,2160.8000000000002,1949.25,387.5,167.15000000000001,75.5,617.70000000000005,1093.7,292.94999999999999,1320.0999999999999,881.04999999999995,634.14999999999998,7079.8500000000004,82.599999999999994,16304.6,68.450000000000003,158.30000000000001,2239.25,821.04999999999995,20735.549999999999,191.5,524.10000000000002,2825.6999999999998,488.25,140.94999999999999,373.64999999999998,860.29999999999995,1254.1500000000001,509.39999999999998,4346,359.44999999999999
2020-10-09,11914.200000000001,357.19999999999999,2050.5999999999999,468.05000000000001,3059.8000000000002,3317.9000000000001,5915.1999999999998,345,425.19999999999999,3745.0999999999999,803.14999999999998,114.90000000000001,3190,5153,2217.9499999999998,745.10000000000002,855.75,1233.55,573.79999999999995,3327.4000000000001,170,2139.6500000000001,1957.6500000000001,401.5,167.84999999999999,76.5,623.04999999999995,1106.8,292,1319.8499999999999,908.45000000000005,633.20000000000005,7062.3999999999996,82.900000000000006,16034.1,70.299999999999997,158,2233.4499999999998,805.89999999999998,21198.5,198.30000000000001,512.89999999999998,2812.9499999999998,471.25,138.44999999999999,369.5,854.14999999999998,1255.2,497.30000000000001,4298.3500000000004,374
2020-10-12,11930.950000000001,357.64999999999998,2077.8499999999999,468,3022.75,3327.1999999999998,5912.75,341.60000000000002,415.05000000000001,3731.5,813.64999999999998,113.2,3207.25,5220.5,2181.3499999999999,744.70000000000005,865.79999999999995,1213.6500000000001,563.39999999999998,3284.6999999999998,172.15000000000001,2138.4000000000001,1965.4000000000001,404.05000000000001,172.19999999999999,75.700000000000003,614.45000000000005,1132.0999999999999,285.14999999999998,1312.9000000000001,905.75,634.39999999999998,7136.6499999999996,82.75,15902.200000000001,69.150000000000006,159.80000000000001,2237.0500000000002,791.64999999999998,20956.099999999999,198.69999999999999,513.89999999999998,2830,474.69999999999999,135.90000000000001,371.10000000000002,856.89999999999998,1256.75,507.10000000000002,4306.3000000000002,377.5
2020-10-13,11934.5,349.89999999999998,2064.6500000000001,461.35000000000002,3034.4499999999998,3272.5999999999999,5867.6499999999996,339.10000000000002,415.30000000000001,3745.6500000000001,787.14999999999998,113.84999999999999,3139.1500000000001,5168.75,2219.5500000000002,749.45000000000005,900.39999999999998,1198.45,566.70000000000005,3288.0500000000002,173.25,2138.1999999999998,1943.4000000000001,396.25,170.15000000000001,76.099999999999994,608.20000000000005,1157.8,289.94999999999999,1344.95,896.45000000000005,627.89999999999998,7032.8999999999996,82.650000000000006,15673,69.099999999999994,160.44999999999999,2280.6999999999998,786.54999999999995,21088,195.69999999999999,503.14999999999998,2826.5500000000002,468.94999999999999,134.09999999999999,368.35000000000002,868.20000000000005,1228.8499999999999,506.5,4382.75,375.94999999999999
2020-10-14,11971.049999999999,348.94999999999999,2071.3499999999999,471.30000000000001,3054.1500000000001,3372.0500000000002,6100.0500000000002,332.89999999999998,413.25,3789.8000000000002,781.5,110.55,3130.4499999999998,5123,2253.9000000000001,763.60000000000002,890.45000000000005,1211.5,572.35000000000002,3310.8000000000002,174.19999999999999,2158.1500000000001,1979.8499999999999,406.80000000000001,167.80000000000001,74.650000000000006,622.64999999999998,1137,290.64999999999998,1353.3499999999999,915.20000000000005,623.85000000000002,7002.3500000000004,79.099999999999994,15673.049999999999,67,157.05000000000001,2287.5,810.60000000000002,21135.900000000001,200.05000000000001,502.19999999999999,2809.5999999999999,489.80000000000001,130.69999999999999,375.55000000000001,848.85000000000002,1223.45,510.89999999999998,4442.8500000000004,350.44999999999999
2020-10-15,11680.35,342.80000000000001,2090.4499999999998,462.60000000000002,3027.4000000000001,3214.75,5899.0500000000002,326.64999999999998,399.19999999999999,3731,768.29999999999995,110.59999999999999,3111.4000000000001,5056.25,2248.5999999999999,750.10000000000002,860,1169.25,561.5,3314.3000000000002,173.65000000000001,2152.5500000000002,1947.2,391,165.05000000000001,74.549999999999997,598,1108.25,291.55000000000001,1309.55,888.79999999999995,617.29999999999995,6892.6000000000004,79,15602.75,66.049999999999997,155.75,2206.5,804.75,20642.25,192.84999999999999,490.30000000000001,2740.5999999999999,474.10000000000002,126.95,373.89999999999998,812.39999999999998,1213.5999999999999,506.55000000000001,4383.3000000000002,341.60000000000002
2020-10-16,11762.450000000001,349.94999999999999,2061.1999999999998,472.39999999999998,3044.75,3231.3499999999999,5952.3000000000002,339.94999999999999,401.64999999999998,3747.1999999999998,782.35000000000002,111.34999999999999,3222.6999999999998,5080.5500000000002,2269.9000000000001,772.70000000000005,827.14999999999998,1199.3499999999999,561.14999999999998,3346.4499999999998,179.80000000000001,2150.5500000000002,1961.7,396.10000000000002,165.69999999999999,74.200000000000003,608.29999999999995,1127.5,311.05000000000001,1336.55,894.10000000000002,606.64999999999998,6894.8999999999996,80.299999999999997,15430.25,67.25,158.94999999999999,2175.8000000000002,799.54999999999995,21177.450000000001,195.94999999999999,486.89999999999998,2763.3000000000002,477.10000000000002,127.75,393.85000000000002,822.75,1223.1500000000001,466.94999999999999,4482.1000000000004,339.64999999999998
2020-10-19,11873.049999999999,347.55000000000001,2070.0999999999999,492.94999999999999,2980,3267.1999999999998,5981.1000000000004,346.64999999999998,397.69999999999999,3772.4499999999998,764,114.7,3093.4000000000001,5058.1499999999996,2198.1500000000001,773.14999999999998,844.75,1203.55,570.5,3248.6999999999998,182.69999999999999,2177.8000000000002,2031.5,417.10000000000002,168.25,76.799999999999997,627.10000000000002,1125.9000000000001,313.5,1376.7,902.89999999999998,597.45000000000005,6851.9499999999998,81.650000000000006,16093.15,69.299999999999997,159.75,2176.1999999999998,798.29999999999995,21102.25,204,483.64999999999998,2711.5500000000002,475.85000000000002,128.25,395.5,824.14999999999998,1228.8,463.44999999999999,4514.6000000000004,343.19999999999999
2020-10-20,11896.799999999999,348.94999999999999,2118.5,493.94999999999999,3004.1999999999998,3262.1500000000001,5951.8500000000004,343.35000000000002,405,3553.1500000000001,764.29999999999995,113.65000000000001,3085.75,5071.1499999999996,2194.4499999999998,777.20000000000005,879.64999999999998,1223.95,571,3237.5999999999999,180.80000000000001,2173.0999999999999,2015.3,414.60000000000002,167.44999999999999,75.049999999999997,625.25,1137.5,318.69999999999999,1368.8,917.29999999999995,602.25,6844.6000000000004,80.650000000000006,16252.549999999999,67.400000000000006,157.19999999999999,2155.9000000000001,800.75,21184.799999999999,203.05000000000001,486.35000000000002,2739,477.89999999999998,129.65000000000001,392.39999999999998,849.85000000000002,1233.5,455.94999999999999,4544.3500000000004,346.75
2020-10-21,11937.65,355.35000000000002,2114.3000000000002,501.44999999999999,3018,3232.8499999999999,5904.1499999999996,349.55000000000001,419,3397.25,767.10000000000002,115.09999999999999,3078.9499999999998,5046.75,2181.3499999999999,791.75,871.04999999999995,1246.7,562.70000000000005,3178.3499999999999,185.94999999999999,2163.1500000000001,2048.75,420.30000000000001,167.65000000000001,76,628.10000000000002,1148.3499999999999,322.94999999999999,1393.3,924.45000000000005,600.85000000000002,6861.8500000000004,82.299999999999997,16030.85,67.799999999999997,163.75,2124.5999999999999,785.35000000000002,21147.5,203.75,490.19999999999999,2675.4000000000001,465.30000000000001,130.25,404.05000000000001,845.89999999999998,1244.7,454.19999999999999,4629.1000000000004,343.44999999999999
2020-10-22,11896.450000000001,358.35000000000002,2099.9000000000001,510.30000000000001,3006.1999999999998,3314.4499999999998,5873.3999999999996,349.35000000000002,430.64999999999998,3458.3499999999999,757.5,115.8,3093.5,5022,2159.4499999999998,791.64999999999998,866.25,1233.3,561.10000000000002,3081.5,184.44999999999999,2179.3499999999999,2042.55,412.89999999999998,168.55000000000001,77.700000000000003,608.75,1129.05,325.5,1393.05,936.29999999999995,604.35000000000002,6811.5500000000002,84.650000000000006,15909.450000000001,68.849999999999994,165.09999999999999,2106.9499999999998,780.79999999999995,20991.700000000001,203.30000000000001,485.55000000000001,2671.1500000000001,466.19999999999999,133.5,409.64999999999998,837.45000000000005,1229.45,454.5,4614.5500000000002,344.44999999999999
2020-10-23,11930.35,364.35000000000002,2120.25,507.19999999999999,3082.25,3316.9000000000001,5831.5500000000002,351.55000000000001,434.39999999999998,3469.75,757.54999999999995,117.7,3068.8499999999999,5018.25,2181.9000000000001,785.20000000000005,852.45000000000005,1235.8,564.5,3111.0500000000002,182.25,2143.8499999999999,2059.6999999999998,416.94999999999999,170.75,78.25,608.14999999999998,1122.5,321.25,1383.05,941.25,625.14999999999998,7103.25,86.25,15865.450000000001,69,170.15000000000001,2113.0500000000002,770.70000000000005,20521.150000000001,202.80000000000001,484.5,2686.8000000000002,472.80000000000001,137,423.44999999999999,848.25,1241.7,450.94999999999999,4504.5500000000002,342.39999999999998
2020-10-26,11767.75,363.69999999999999,2080.4499999999998,493.35000000000002,2895.1500000000001,3293.9000000000001,5700.9499999999998,346.10000000000002,434.05000000000001,3485.4000000000001,747.14999999999998,114.55,3042.1500000000001,4978.1000000000004,2108.0999999999999,780,847.79999999999995,1210.9000000000001,578.64999999999998,2897.9499999999998,172.40000000000001,2166.75,2073.3499999999999,404.44999999999999,168.55000000000001,78.099999999999994,616.64999999999998,1112.45,308.30000000000001,1416.9000000000001,951.75,597.14999999999998,7054.8000000000002,85.950000000000003,16259.35,68.200000000000003,172.05000000000001,2029.0999999999999,778.85000000000002,20424.700000000001,196.69999999999999,474.5,2688.1999999999998,476.94999999999999,133.69999999999999,408.39999999999998,819.25,1215.5,433.39999999999998,4485.3999999999996,339.80000000000001
2020-10-27,11889.4,364.39999999999998,2197.8000000000002,508.10000000000002,2947.3499999999999,3453.25,5667.25,348.64999999999998,433.35000000000002,3572.25,770.25,113.95,3156.8499999999999,5099.3999999999996,2118.25,779.10000000000002,847.25,1233.0999999999999,587.29999999999995,2911.9499999999998,174.44999999999999,2176.6999999999998,2041.3499999999999,409.94999999999999,167.19999999999999,78.099999999999994,614,1090.8499999999999,308.94999999999999,1587.6500000000001,981.95000000000005,597.14999999999998,7158.3999999999996,89.450000000000003,17229.849999999999,66.849999999999994,173.5,2034.5,774.45000000000005,21734.349999999999,194.65000000000001,470.44999999999999,2630.1500000000001,498.75,135.65000000000001,411,828.64999999999998,1231.8,438.55000000000001,4566.9499999999998,334.05000000000001
2020-10-28,11729.6,353.64999999999998,2159.5500000000002,504.69999999999999,2944.0500000000002,3370.8000000000002,5642.3500000000004,345.44999999999999,451.85000000000002,3541.6999999999998,765.25,112.7,3131.4499999999998,4951,2135,777.25,829.60000000000002,1209.5999999999999,586.14999999999998,2946.1999999999998,170.44999999999999,2164.3499999999999,1968.9000000000001,396.05000000000001,165.5,78.049999999999997,592.85000000000002,1076.55,305.85000000000002,1551.3499999999999,982.85000000000002,604.14999999999998,7186.0500000000002,88.099999999999994,17119.150000000001,66.349999999999994,172.84999999999999,2011.45,771,21361.200000000001,190.44999999999999,463.39999999999998,2622.1999999999998,492.85000000000002,134.80000000000001,402.30000000000001,804.29999999999995,1217,450.75,4469.3000000000002,335.64999999999998
2020-10-29,11670.799999999999,342.69999999999999,2225.4499999999998,493.85000000000002,2925.3499999999999,3380.0500000000002,5623.9499999999998,341.80000000000001,450.80000000000001,3532.6500000000001,762.29999999999995,110.84999999999999,3107.5999999999999,4941.9499999999998,2136.8499999999999,770.20000000000005,840.04999999999995,1187.2,586.10000000000002,2894,167.90000000000001,2122.0999999999999,1934.3,399.89999999999998,163.84999999999999,78.400000000000006,588.70000000000005,1074.8499999999999,306.80000000000001,1570.9000000000001,934.5,591.95000000000005,7117.6999999999998,86.5,16870.599999999999,64.400000000000006,171.59999999999999,2026.9000000000001,761.5,21677,188.69999999999999,456.35000000000002,2632.6500000000001,492,131.90000000000001,401.39999999999998,804.25,1178.2,450.25,4576.8000000000002,337.44999999999999
2020-10-30,11642.4,359.85000000000002,2211.5,492.5,2886.9000000000001,3309,5573.5,354.44999999999999,433.75,3473.25,754.5,114.2,3142.0500000000002,4888.6499999999996,2085.5999999999999,778.35000000000002,841.95000000000005,1183.55,589.75,2799.8000000000002,170.65000000000001,2071.3000000000002,1923.55,392.60000000000002,165.25,79.549999999999997,585.70000000000005,1060.5999999999999,309,1547.4000000000001,929.5,594,6965.1499999999996,87.599999999999994,17161.599999999999,64.900000000000006,171,2054.5,769.14999999999998,21694.549999999999,189.25,465.75,2664.8499999999999,492.85000000000002,132.65000000000001,410.55000000000001,813.29999999999995,1165.75,453.25,4574.0500000000002,340.69999999999999
2020-11-02,11669.15,356.89999999999998,2172.8499999999999,522.64999999999998,2843.6999999999998,3419.8000000000002,5701.4499999999998,346.39999999999998,457.39999999999998,3420.3000000000002,751.25,115.7,3048.6500000000001,4858.6499999999996,2029.6500000000001,787.85000000000002,822.39999999999998,1215.25,587.5,2835.6500000000001,170.75,2072,2040.8,417.44999999999999,166.75,78.200000000000003,628.35000000000002,1072.3,309.35000000000002,1580.7,929.29999999999995,596.04999999999995,6868.3500000000004,89.200000000000003,17114.950000000001,65.700000000000003,173.05000000000001,1877.45,766.04999999999995,21671.349999999999,196.05000000000001,469.39999999999998,2604.5999999999999,493.75,132.84999999999999,402.85000000000002,814.64999999999998,1168.5,445.35000000000002,4550.8000000000002,334.80000000000001
2020-11-03,11813.5,353.64999999999998,2154.6500000000001,534.14999999999998,2914.8499999999999,3490.8000000000002,5743.6000000000004,350.85000000000002,454.60000000000002,3403.6500000000001,759.29999999999995,116.5,3089.9000000000001,4877.3500000000004,2095,791.14999999999998,814.04999999999995,1247.95,599.04999999999995,2937.4000000000001,179.75,2055.6999999999998,2130.9499999999998,443.85000000000002,170.09999999999999,78,646.60000000000002,1062.55,314.75,1593.5999999999999,947.75,595.79999999999995,6913.3500000000004,85.950000000000003,16892.5,66.299999999999997,179.94999999999999,1850.4000000000001,788.89999999999998,21876.099999999999,204.75,485.60000000000002,2633.5999999999999,489.5,134.09999999999999,406.89999999999998,808.10000000000002,1199.95,417.05000000000001,4549.5500000000002,335.64999999999998
2020-11-04,11908.5,361.10000000000002,2169.4499999999998,525.14999999999998,2926.0999999999999,3561.4499999999998,5811.8500000000004,348.85000000000002,453.05000000000001,3470.6999999999998,781.14999999999998,114.8,3196.1999999999998,4935.6000000000004,2097.4000000000001,783.10000000000002,815.14999999999998,1257.4000000000001,594.25,2968,176.5,2060.0500000000002,2088.1999999999998,437.05000000000001,169.80000000000001,77.950000000000003,678.04999999999995,1093.95,317.85000000000002,1630.7,939.85000000000002,596.79999999999995,6954.0500000000002,85.099999999999994,16997.099999999999,66.450000000000003,177.09999999999999,1913.2,791,21910.349999999999,207,504.64999999999998,2653.1500000000001,492.75,135.90000000000001,403.89999999999998,826.85000000000002,1215.6500000000001,401.35000000000002,4531.6000000000004,342.94999999999999
2020-11-05,12120.299999999999,368.64999999999998,2238.3000000000002,539.29999999999995,2949.3000000000002,3736.9000000000001,6055.1499999999996,366.30000000000001,457.30000000000001,3499.25,793.5,119.84999999999999,3209,4958.5,2119.8000000000002,804.39999999999998,842.89999999999998,1269.2,592.04999999999995,2944.3499999999999,187.34999999999999,2102.3499999999999,2100.6999999999998,438.5,174.75,79.799999999999997,714.39999999999998,1104,327.69999999999999,1675.45,958.10000000000002,602.10000000000002,7092.8000000000002,86.799999999999997,17221.299999999999,67.599999999999994,179.05000000000001,1955,805,22239.400000000001,218.65000000000001,512.5,2685.6999999999998,506.44999999999999,137.65000000000001,425.5,840.70000000000005,1242.0999999999999,418.39999999999998,4617.8999999999996,345.39999999999998
2020-11-06,12263.549999999999,371.10000000000002,2209.0500000000002,541.75,2977.4000000000001,3780.75,6286.4499999999998,362.44999999999999,449.89999999999998,3513.5500000000002,789.95000000000005,121.8,3237.25,4902.9499999999998,2139.0500000000002,794.35000000000002,850.10000000000002,1307.6500000000001,590.60000000000002,2945.4499999999998,188.15000000000001,2094.1500000000001,2138.4499999999998,442.80000000000001,173.94999999999999,80.25,738.64999999999998,1112.75,326.44999999999999,1718.05,960.75,613.60000000000002,6907.6000000000004,87.299999999999997,17006.650000000001,68,178.44999999999999,2029.1500000000001,801.25,22053.049999999999,219.19999999999999,509.14999999999998,2707.4499999999998,504.19999999999999,139,426.5,851.14999999999998,1253.5,422.39999999999998,4556,345.75
2020-11-09,12461.049999999999,367.05000000000001,2225.1999999999998,565.04999999999995,3001.9499999999998,3865,6283.3500000000004,375.55000000000001,471.80000000000001,3548.3000000000002,763.20000000000005,121.75,3423.75,4879.6499999999996,2192.8499999999999,792.14999999999998,855,1340.55,592.85000000000002,2954.25,194.69999999999999,2132.5500000000002,2152.0999999999999,462.69999999999999,172.80000000000001,81.200000000000003,775.45000000000005,1136.55,333.10000000000002,1728.1500000000001,965.85000000000002,616.35000000000002,6872.1499999999996,89.450000000000003,17332,68.450000000000003,184.05000000000001,2050.6999999999998,808.14999999999998,22604.700000000001,219.5,510.14999999999998,2726.5999999999999,509.85000000000002,141,438.30000000000001,872.75,1285.05,426.75,4625.25,351.94999999999999
2020-11-10,12631.1,366.75,2199.75,583.60000000000002,2997.5,4208.5500000000002,6687.6499999999996,382.80000000000001,466.39999999999998,3508.3499999999999,717.29999999999995,124.8,3263.4000000000001,4698,2234.8499999999999,789.5,809.70000000000005,1393.6500000000001,609.64999999999998,2951.25,192.34999999999999,2136.5999999999999,2272.0999999999999,483.85000000000002,178.34999999999999,84.25,835.20000000000005,1091.05,334.80000000000001,1752.95,1033.7,619.95000000000005,6793.4499999999998,91.5,16604.75,70.75,185.90000000000001,2084.5500000000002,829.39999999999998,22762.799999999999,231.69999999999999,490.89999999999998,2649.5999999999999,498.39999999999998,146,441.89999999999998,821.29999999999995,1305.4000000000001,432.80000000000001,4719.5500000000002,342.30000000000001
2020-11-11,12749.15,371.60000000000002,2181.6999999999998,608.64999999999998,3023.0999999999999,4268.8000000000002,6944.8000000000002,394,478.60000000000002,3492.75,742.35000000000002,125.84999999999999,3353.1500000000001,4882.1499999999996,2326.6999999999998,803.10000000000002,826.04999999999995,1389.95,623.45000000000005,3060.1500000000001,204.05000000000001,2131.1500000000001,2324.3000000000002,486.55000000000001,185.30000000000001,85,787.95000000000005,1122.5,342.75,1807.8499999999999,1059.45,633.20000000000005,6857.3500000000004,92.900000000000006,16697.599999999999,72.349999999999994,189.65000000000001,1997.2,839.54999999999995,22867.549999999999,234.19999999999999,506.05000000000001,2687.8000000000002,503.44999999999999,150.94999999999999,473.94999999999999,837.5,1274.7,435.69999999999999,4823.8000000000002,346.75
